Day,Hour,PCB
08/12/2021,04,"41,01"
08/12/2021,05,"39,30"
08/12/2021,06,"53,13"
08/12/2021,07,"51,48"
08/12/2021,08,"96,06"
08/12/2021,09,"79,04"
08/12/2021,10,"128,09"
08/12/2021,11,"36,55"
08/12/2021,12,"29,97"
08/12/2021,13,"73,68"
08/12/2021,14,"122,32"
08/12/2021,15,"110,71"
08/12/2021,16,"184,15"
08/12/2021,17,"226,13"
08/12/2021,18,"247,99"
08/12/2021,19,"287,90"
08/12/2021,20,"297,27"
08/12/2021,21,"296,07"
08/12/2021,22,"277,29"
08/12/2021,23,"250,76"
09/12/2021,00,"265,06"
09/12/2021,01,"237,43"
09/12/2021,02,"234,74"
09/12/2021,03,"234,01"
09/12/2021,04,"233,72"
09/12/2021,05,"237,31"
09/12/2021,06,"245,11"
09/12/2021,07,"296,35"
09/12/2021,08,"325,93"
09/12/2021,09,"319,99"
09/12/2021,10,"327,32"
09/12/2021,11,"305,29"
09/12/2021,12,"291,43"
09/12/2021,13,"289,72"
09/12/2021,14,"277,63"
09/12/2021,15,"290,39"
09/12/2021,16,"307,08"
09/12/2021,17,"320,75"
09/12/2021,18,"340,98"
09/12/2021,19,"342,46"
09/12/2021,20,"345,25"
09/12/2021,21,"330,83"
09/12/2021,22,"297,50"
09/12/2021,23,"261,00"
10/12/2021,00,"236,56"
10/12/2021,01,"231,93"
10/12/2021,02,"176,16"
10/12/2021,03,"140,90"
10/12/2021,04,"138,78"
10/12/2021,05,"174,41"
10/12/2021,06,"234,08"
10/12/2021,07,"271,12"
10/12/2021,08,"322,78"
10/12/2021,09,"323,92"
10/12/2021,10,"333,93"
10/12/2021,11,"318,94"
10/12/2021,12,"298,66"
10/12/2021,13,"297,29"
10/12/2021,14,"284,73"
10/12/2021,15,"286,83"
10/12/2021,16,"312,55"
10/12/2021,17,"326,60"
10/12/2021,18,"344,79"
10/12/2021,19,"353,77"
10/12/2021,20,"356,96"
10/12/2021,21,"335,78"
10/12/2021,22,"315,75"
10/12/2021,23,"294,01"
11/12/2021,00,"282,95"
11/12/2021,01,"276,41"
11/12/2021,02,"271,57"
11/12/2021,03,"265,31"
11/12/2021,04,"265,17"
11/12/2021,05,"271,30"
11/12/2021,06,"270,89"
11/12/2021,07,"260,95"
11/12/2021,08,"263,69"
11/12/2021,09,"269,07"
11/12/2021,10,"265,97"
11/12/2021,11,"282,79"
11/12/2021,12,"295,05"
11/12/2021,13,"307,52"
11/12/2021,14,"297,88"
11/12/2021,15,"306,18"
11/12/2021,16,"325,65"
11/12/2021,17,"351,17"
11/12/2021,18,"361,58"
11/12/2021,19,"360,25"
11/12/2021,20,"353,93"
11/12/2021,21,"356,12"
11/12/2021,22,"347,26"
11/12/2021,23,"334,33"
12/12/2021,00,"336,94"
12/12/2021,01,"325,97"
12/12/2021,02,"319,01"
12/12/2021,03,"302,13"
12/12/2021,04,"289,41"
12/12/2021,05,"294,58"
12/12/2021,06,"303,43"
12/12/2021,07,"321,68"
12/12/2021,08,"310,98"
12/12/2021,09,"324,55"
12/12/2021,10,"314,45"
12/12/2021,11,"305,29"
12/12/2021,12,"317,68"
12/12/2021,13,"319,13"
12/12/2021,14,"311,93"
12/12/2021,15,"303,04"
12/12/2021,16,"322,98"
12/12/2021,17,"356,88"
12/12/2021,18,"370,38"
12/12/2021,19,"373,81"
12/12/2021,20,"367,29"
12/12/2021,21,"364,67"
12/12/2021,22,"360,55"
12/12/2021,23,"329,83"
13/12/2021,00,"321,86"
13/12/2021,01,"298,29"
13/12/2021,02,"290,76"
13/12/2021,03,"289,23"
13/12/2021,04,"286,80"
13/12/2021,05,"300,06"
13/12/2021,06,"333,73"
13/12/2021,07,"350,34"
13/12/2021,08,"376,80"
13/12/2021,09,"370,31"
13/12/2021,10,"350,59"
13/12/2021,11,"347,44"
13/12/2021,12,"346,47"
13/12/2021,13,"347,79"
13/12/2021,14,"336,90"
13/12/2021,15,"340,49"
13/12/2021,16,"365,25"
13/12/2021,17,"386,71"
13/12/2021,18,"412,62"
13/12/2021,19,"417,85"
13/12/2021,20,"422,42"
13/12/2021,21,"404,43"
13/12/2021,22,"378,86"
13/12/2021,23,"354,18"
14/12/2021,00,"363,04"
14/12/2021,01,"356,66"
14/12/2021,02,"348,68"
14/12/2021,03,"319,94"
14/12/2021,04,"314,68"
14/12/2021,05,"332,48"
14/12/2021,06,"359,95"
14/12/2021,07,"359,95"
14/12/2021,08,"381,78"
14/12/2021,09,"377,60"
14/12/2021,10,"380,89"
14/12/2021,11,"357,48"
14/12/2021,12,"368,17"
14/12/2021,13,"373,42"
14/12/2021,14,"358,12"
14/12/2021,15,"370,25"
14/12/2021,16,"375,51"
14/12/2021,17,"386,85"
14/12/2021,18,"418,09"
14/12/2021,19,"424,37"
14/12/2021,20,"427,38"
14/12/2021,21,"403,64"
14/12/2021,22,"384,53"
14/12/2021,23,"358,34"
15/12/2021,00,"369,87"
15/12/2021,01,"355,67"
15/12/2021,02,"348,57"
15/12/2021,03,"333,31"
15/12/2021,04,"332,67"
15/12/2021,05,"359,02"
15/12/2021,06,"348,39"
15/12/2021,07,"366,41"
15/12/2021,08,"386,87"
15/12/2021,09,"382,51"
15/12/2021,10,"390,32"
15/12/2021,11,"386,02"
15/12/2021,12,"380,54"
15/12/2021,13,"380,78"
15/12/2021,14,"357,40"
15/12/2021,15,"364,05"
15/12/2021,16,"376,17"
15/12/2021,17,"387,04"
15/12/2021,18,"414,76"
15/12/2021,19,"421,84"
15/12/2021,20,"425,97"
15/12/2021,21,"411,82"
15/12/2021,22,"392,79"
15/12/2021,23,"369,44"
16/12/2021,00,"367,10"
16/12/2021,01,"354,79"
16/12/2021,02,"349,56"
16/12/2021,03,"333,71"
16/12/2021,04,"323,52"
16/12/2021,05,"338,49"
16/12/2021,06,"348,94"
16/12/2021,07,"392,72"
16/12/2021,08,"416,75"
16/12/2021,09,"412,03"
16/12/2021,10,"406,92"
16/12/2021,11,"403,51"
16/12/2021,12,"406,55"
16/12/2021,13,"407,58"
16/12/2021,14,"387,48"
16/12/2021,15,"391,72"
16/12/2021,16,"399,36"
16/12/2021,17,"416,81"
16/12/2021,18,"447,90"
16/12/2021,19,"451,76"
16/12/2021,20,"457,62"
16/12/2021,21,"428,72"
16/12/2021,22,"381,20"
16/12/2021,23,"369,98"
17/12/2021,00,"363,54"
17/12/2021,01,"348,43"
17/12/2021,02,"338,10"
17/12/2021,03,"324,97"
17/12/2021,04,"318,74"
17/12/2021,05,"341,26"
17/12/2021,06,"377,28"
17/12/2021,07,"399,41"
17/12/2021,08,"420,99"
17/12/2021,09,"419,00"
17/12/2021,10,"420,16"
17/12/2021,11,"418,09"
17/12/2021,12,"417,01"
17/12/2021,13,"416,48"
17/12/2021,14,"403,38"
17/12/2021,15,"406,77"
17/12/2021,16,"413,49"
17/12/2021,17,"425,87"
17/12/2021,18,"461,61"
17/12/2021,19,"462,70"
17/12/2021,20,"453,49"
17/12/2021,21,"422,67"
17/12/2021,22,"404,36"
17/12/2021,23,"384,29"
18/12/2021,00,"389,23"
18/12/2021,01,"379,47"
18/12/2021,02,"380,55"
18/12/2021,03,"345,78"
18/12/2021,04,"340,24"
18/12/2021,05,"348,73"
18/12/2021,06,"352,38"
18/12/2021,07,"377,45"
18/12/2021,08,"389,33"
18/12/2021,09,"388,52"
18/12/2021,10,"383,36"
18/12/2021,11,"378,54"
18/12/2021,12,"378,64"
18/12/2021,13,"359,81"
18/12/2021,14,"353,06"
18/12/2021,15,"372,49"
18/12/2021,16,"385,29"
18/12/2021,17,"395,22"
18/12/2021,18,"417,76"
18/12/2021,19,"423,64"
18/12/2021,20,"423,62"
18/12/2021,21,"405,40"
18/12/2021,22,"399,71"
18/12/2021,23,"397,25"
19/12/2021,00,"423,59"
19/12/2021,01,"406,36"
19/12/2021,02,"397,64"
19/12/2021,03,"358,84"
19/12/2021,04,"357,24"
19/12/2021,05,"358,09"
19/12/2021,06,"392,40"
19/12/2021,07,"403,47"
19/12/2021,08,"399,17"
19/12/2021,09,"405,38"
19/12/2021,10,"402,11"
19/12/2021,11,"399,67"
19/12/2021,12,"394,43"
19/12/2021,13,"394,48"
19/12/2021,14,"395,40"
19/12/2021,15,"393,30"
19/12/2021,16,"400,50"
19/12/2021,17,"420,59"
19/12/2021,18,"431,29"
19/12/2021,19,"437,76"
19/12/2021,20,"439,18"
19/12/2021,21,"430,60"
19/12/2021,22,"412,77"
19/12/2021,23,"406,50"
20/12/2021,00,"405,18"
20/12/2021,01,"390,44"
20/12/2021,02,"410,40"
20/12/2021,03,"355,26"
20/12/2021,04,"349,03"
20/12/2021,05,"365,26"
20/12/2021,06,"391,53"
20/12/2021,07,"437,79"
20/12/2021,08,"458,79"
20/12/2021,09,"457,12"
20/12/2021,10,"459,69"
20/12/2021,11,"457,45"
20/12/2021,12,"457,28"
20/12/2021,13,"460,62"
20/12/2021,14,"448,91"
20/12/2021,15,"452,72"
20/12/2021,16,"459,62"
20/12/2021,17,"460,52"
20/12/2021,18,"485,87"
20/12/2021,19,"493,28"
20/12/2021,20,"495,51"
20/12/2021,21,"488,53"
20/12/2021,22,"456,44"
20/12/2021,23,"426,52"
21/12/2021,00,"404,95"
21/12/2021,01,"393,17"
21/12/2021,02,"378,34"
21/12/2021,03,"343,24"
21/12/2021,04,"342,98"
21/12/2021,05,"383,35"
21/12/2021,06,"390,06"
21/12/2021,07,"405,32"
21/12/2021,08,"433,56"
21/12/2021,09,"432,83"
21/12/2021,10,"434,01"
21/12/2021,11,"425,88"
21/12/2021,12,"420,84"
21/12/2021,13,"418,78"
21/12/2021,14,"409,30"
21/12/2021,15,"416,08"
21/12/2021,16,"425,71"
21/12/2021,17,"433,53"
21/12/2021,18,"471,20"
21/12/2021,19,"479,63"
21/12/2021,20,"487,59"
21/12/2021,21,"470,08"
21/12/2021,22,"438,30"
21/12/2021,23,"417,23"
22/12/2021,00,"444,00"
22/12/2021,01,"441,92"
22/12/2021,02,"432,35"
22/12/2021,03,"427,86"
22/12/2021,04,"424,75"
22/12/2021,05,"436,87"
22/12/2021,06,"440,87"
22/12/2021,07,"455,90"
22/12/2021,08,"478,56"
22/12/2021,09,"476,34"
22/12/2021,10,"476,53"
22/12/2021,11,"469,08"
22/12/2021,12,"463,26"
22/12/2021,13,"460,52"
22/12/2021,14,"446,77"
22/12/2021,15,"451,32"
22/12/2021,16,"462,75"
22/12/2021,17,"475,75"
22/12/2021,18,"496,30"
22/12/2021,19,"498,17"
22/12/2021,20,"499,50"
22/12/2021,21,"490,96"
22/12/2021,22,"460,37"
22/12/2021,23,"434,51"
23/12/2021,00,"485,61"
23/12/2021,01,"450,62"
23/12/2021,02,"396,40"
23/12/2021,03,"390,15"
23/12/2021,04,"405,96"
23/12/2021,05,"455,40"
23/12/2021,06,"484,42"
23/12/2021,07,"491,83"
23/12/2021,08,"508,48"
23/12/2021,09,"506,04"
23/12/2021,10,"516,53"
23/12/2021,11,"516,01"
23/12/2021,12,"516,14"
23/12/2021,13,"518,40"
23/12/2021,14,"505,80"
23/12/2021,15,"511,58"
23/12/2021,16,"510,34"
23/12/2021,17,"511,55"
23/12/2021,18,"535,21"
23/12/2021,19,"536,81"
23/12/2021,20,"535,01"
23/12/2021,21,"526,96"
23/12/2021,22,"507,62"
23/12/2021,23,"483,99"
24/12/2021,00,"429,80"
24/12/2021,01,"392,94"
24/12/2021,02,"346,96"
24/12/2021,03,"339,08"
24/12/2021,04,"331,58"
24/12/2021,05,"340,38"
24/12/2021,06,"372,18"
24/12/2021,07,"385,81"
24/12/2021,08,"427,76"
24/12/2021,09,"453,30"
24/12/2021,10,"484,37"
24/12/2021,11,"451,43"
24/12/2021,12,"423,22"
24/12/2021,13,"411,58"
24/12/2021,14,"383,73"
24/12/2021,15,"397,14"
24/12/2021,16,"401,15"
24/12/2021,17,"418,46"
24/12/2021,18,"443,89"
24/12/2021,19,"437,24"
24/12/2021,20,"422,63"
24/12/2021,21,"416,51"
24/12/2021,22,"394,69"
24/12/2021,23,"353,51"
25/12/2021,00,"316,48"
25/12/2021,01,"297,82"
25/12/2021,02,"272,85"
25/12/2021,03,"231,18"
25/12/2021,04,"201,05"
25/12/2021,05,"187,23"
25/12/2021,06,"191,13"
25/12/2021,07,"249,60"
25/12/2021,08,"262,47"
25/12/2021,09,"283,27"
25/12/2021,10,"289,78"
25/12/2021,11,"307,58"
25/12/2021,12,"317,80"
25/12/2021,13,"309,08"
25/12/2021,14,"289,76"
25/12/2021,15,"288,44"
25/12/2021,16,"295,73"
25/12/2021,17,"312,02"
25/12/2021,18,"323,88"
25/12/2021,19,"350,82"
25/12/2021,20,"385,55"
25/12/2021,21,"394,84"
25/12/2021,22,"376,72"
25/12/2021,23,"333,33"
26/12/2021,00,"291,07"
26/12/2021,01,"250,94"
26/12/2021,02,"240,32"
26/12/2021,03,"241,44"
26/12/2021,04,"196,58"
26/12/2021,05,"191,61"
26/12/2021,06,"192,51"
26/12/2021,07,"223,57"
26/12/2021,08,"234,73"
26/12/2021,09,"244,48"
26/12/2021,10,"252,65"
26/12/2021,11,"255,93"
26/12/2021,12,"252,32"
26/12/2021,13,"245,25"
26/12/2021,14,"245,18"
26/12/2021,15,"247,51"
26/12/2021,16,"252,20"
26/12/2021,17,"270,27"
26/12/2021,18,"294,57"
26/12/2021,19,"303,73"
26/12/2021,20,"291,60"
26/12/2021,21,"251,70"
26/12/2021,22,"237,21"
26/12/2021,23,"219,41"
27/12/2021,00,"95,27"
27/12/2021,01,"40,23"
27/12/2021,02,"39,77"
27/12/2021,03,"38,64"
27/12/2021,04,"38,90"
27/12/2021,05,"39,30"
27/12/2021,06,"44,43"
27/12/2021,07,"146,41"
27/12/2021,08,"180,20"
27/12/2021,09,"216,58"
27/12/2021,10,"180,25"
27/12/2021,11,"175,26"
27/12/2021,12,"170,05"
27/12/2021,13,"168,68"
27/12/2021,14,"132,43"
27/12/2021,15,"158,79"
27/12/2021,16,"169,82"
27/12/2021,17,"272,97"
27/12/2021,18,"289,77"
27/12/2021,19,"277,07"
27/12/2021,20,"245,74"
27/12/2021,21,"206,97"
27/12/2021,22,"171,60"
27/12/2021,23,"163,16"
28/12/2021,00,"94,87"
28/12/2021,01,"73,38"
28/12/2021,02,"35,73"
28/12/2021,03,"30,97"
28/12/2021,04,"38,10"
28/12/2021,05,"46,00"
28/12/2021,06,"103,98"
28/12/2021,07,"140,18"
28/12/2021,08,"174,03"
28/12/2021,09,"197,29"
28/12/2021,10,"207,26"
28/12/2021,11,"199,34"
28/12/2021,12,"189,80"
28/12/2021,13,"178,63"
28/12/2021,14,"161,95"
28/12/2021,15,"152,99"
28/12/2021,16,"165,02"
28/12/2021,17,"205,67"
28/12/2021,18,"221,79"
28/12/2021,19,"248,09"
28/12/2021,20,"253,88"
28/12/2021,21,"250,82"
28/12/2021,22,"186,29"
28/12/2021,23,"167,53"
29/12/2021,00,"155,06"
29/12/2021,01,"135,00"
29/12/2021,02,"137,11"
29/12/2021,03,"133,30"
29/12/2021,04,"137,27"
29/12/2021,05,"165,59"
29/12/2021,06,"192,82"
29/12/2021,07,"244,08"
29/12/2021,08,"266,84"
29/12/2021,09,"269,53"
29/12/2021,10,"281,48"
29/12/2021,11,"281,41"
29/12/2021,12,"282,83"
29/12/2021,13,"283,02"
29/12/2021,14,"271,75"
29/12/2021,15,"266,62"
29/12/2021,16,"267,19"
29/12/2021,17,"273,99"
29/12/2021,18,"317,25"
29/12/2021,19,"328,87"
29/12/2021,20,"348,14"
29/12/2021,21,"332,46"
29/12/2021,22,"297,48"
29/12/2021,23,"276,85"
30/12/2021,00,"262,60"
30/12/2021,01,"248,56"
30/12/2021,02,"240,45"
30/12/2021,03,"237,34"
30/12/2021,04,"236,89"
30/12/2021,05,"236,34"
30/12/2021,06,"252,62"
30/12/2021,07,"256,07"
30/12/2021,08,"297,98"
30/12/2021,09,"294,38"
30/12/2021,10,"268,43"
30/12/2021,11,"255,14"
30/12/2021,12,"255,59"
30/12/2021,13,"261,73"
30/12/2021,14,"248,92"
30/12/2021,15,"243,93"
30/12/2021,16,"257,96"
30/12/2021,17,"302,28"
30/12/2021,18,"343,42"
30/12/2021,19,"343,15"
30/12/2021,20,"339,64"
30/12/2021,21,"330,23"
30/12/2021,22,"276,32"
30/12/2021,23,"260,69"
31/12/2021,00,"201,39"
31/12/2021,01,"180,20"
31/12/2021,02,"165,39"
31/12/2021,03,"164,15"
31/12/2021,04,"160,95"
31/12/2021,05,"162,33"
31/12/2021,06,"167,32"
31/12/2021,07,"174,32"
31/12/2021,08,"199,37"
31/12/2021,09,"201,48"
31/12/2021,10,"204,62"
31/12/2021,11,"178,85"
31/12/2021,12,"190,47"
31/12/2021,13,"191,31"
31/12/2021,14,"199,90"
31/12/2021,15,"198,38"
31/12/2021,16,"221,07"
31/12/2021,17,"256,58"
31/12/2021,18,"279,38"
31/12/2021,19,"270,54"
31/12/2021,20,"261,40"
31/12/2021,21,"252,43"
31/12/2021,22,"200,33"
31/12/2021,23,"188,09"
01/01/2022,00,"204,51"
01/01/2022,01,"171,35"
01/01/2022,02,"172,70"
01/01/2022,03,"156,07"
01/01/2022,04,"159,08"
01/01/2022,05,"157,28"
01/01/2022,06,"158,87"
01/01/2022,07,"157,58"
01/01/2022,08,"156,18"
01/01/2022,09,"118,96"
01/01/2022,10,"122,06"
01/01/2022,11,"127,97"
01/01/2022,12,"139,90"
01/01/2022,13,"141,95"
01/01/2022,14,"143,48"
01/01/2022,15,"147,69"
01/01/2022,16,"172,14"
01/01/2022,17,"212,24"
01/01/2022,18,"240,74"
01/01/2022,19,"244,33"
01/01/2022,20,"247,11"
01/01/2022,21,"248,38"
01/01/2022,22,"248,88"
01/01/2022,23,"229,10"
02/01/2022,00,"186,21"
02/01/2022,01,"168,59"
02/01/2022,02,"164,36"
02/01/2022,03,"168,80"
02/01/2022,04,"173,15"
02/01/2022,05,"167,53"
02/01/2022,06,"170,81"
02/01/2022,07,"183,78"
02/01/2022,08,"165,48"
02/01/2022,09,"160,64"
02/01/2022,10,"153,62"
02/01/2022,11,"141,37"
02/01/2022,12,"141,13"
02/01/2022,13,"147,85"
02/01/2022,14,"154,49"
02/01/2022,15,"148,14"
02/01/2022,16,"159,93"
02/01/2022,17,"210,37"
02/01/2022,18,"252,85"
02/01/2022,19,"255,34"
02/01/2022,20,"267,48"
02/01/2022,21,"268,11"
02/01/2022,22,"247,70"
02/01/2022,23,"232,27"
03/01/2022,00,"237,41"
03/01/2022,01,"215,14"
03/01/2022,02,"208,71"
03/01/2022,03,"203,75"
03/01/2022,04,"196,49"
03/01/2022,05,"200,68"
03/01/2022,06,"202,87"
03/01/2022,07,"206,64"
03/01/2022,08,"265,11"
03/01/2022,09,"257,98"
03/01/2022,10,"298,68"
03/01/2022,11,"288,37"
03/01/2022,12,"284,07"
03/01/2022,13,"276,19"
03/01/2022,14,"189,77"
03/01/2022,15,"173,26"
03/01/2022,16,"190,30"
03/01/2022,17,"217,17"
03/01/2022,18,"319,66"
03/01/2022,19,"326,48"
03/01/2022,20,"295,16"
03/01/2022,21,"281,10"
03/01/2022,22,"179,33"
03/01/2022,23,"164,71"
04/01/2022,00,"174,65"
04/01/2022,01,"163,91"
04/01/2022,02,"161,68"
04/01/2022,03,"153,58"
04/01/2022,04,"152,68"
04/01/2022,05,"163,79"
04/01/2022,06,"206,56"
04/01/2022,07,"207,43"
04/01/2022,08,"252,67"
04/01/2022,09,"265,20"
04/01/2022,10,"332,83"
04/01/2022,11,"323,75"
04/01/2022,12,"323,76"
04/01/2022,13,"320,06"
04/01/2022,14,"232,02"
04/01/2022,15,"225,99"
04/01/2022,16,"228,76"
04/01/2022,17,"238,30"
04/01/2022,18,"331,50"
04/01/2022,19,"324,57"
04/01/2022,20,"299,28"
04/01/2022,21,"291,42"
04/01/2022,22,"211,35"
04/01/2022,23,"174,07"
05/01/2022,00,"166,59"
05/01/2022,01,"149,69"
05/01/2022,02,"125,37"
05/01/2022,03,"114,73"
05/01/2022,04,"119,00"
05/01/2022,05,"138,39"
05/01/2022,06,"225,58"
05/01/2022,07,"262,78"
05/01/2022,08,"290,49"
05/01/2022,09,"292,89"
05/01/2022,10,"355,70"
05/01/2022,11,"348,34"
05/01/2022,12,"345,65"
05/01/2022,13,"342,63"
05/01/2022,14,"271,42"
05/01/2022,15,"277,27"
05/01/2022,16,"286,09"
05/01/2022,17,"291,59"
05/01/2022,18,"377,89"
05/01/2022,19,"408,58"
05/01/2022,20,"399,05"
05/01/2022,21,"372,09"
05/01/2022,22,"290,24"
05/01/2022,23,"283,57"
06/01/2022,00,"273,97"
06/01/2022,01,"274,38"
06/01/2022,02,"260,05"
06/01/2022,03,"247,79"
06/01/2022,04,"235,25"
06/01/2022,05,"265,43"
06/01/2022,06,"274,40"
06/01/2022,07,"285,48"
06/01/2022,08,"288,54"
06/01/2022,09,"282,62"
06/01/2022,10,"272,53"
06/01/2022,11,"262,94"
06/01/2022,12,"259,46"
06/01/2022,13,"259,12"
06/01/2022,14,"250,31"
06/01/2022,15,"245,51"
06/01/2022,16,"261,18"
06/01/2022,17,"284,00"
06/01/2022,18,"347,92"
06/01/2022,19,"352,09"
06/01/2022,20,"318,89"
06/01/2022,21,"292,36"
06/01/2022,22,"276,92"
06/01/2022,23,"272,25"
07/01/2022,00,"281,47"
07/01/2022,01,"254,67"
07/01/2022,02,"244,39"
07/01/2022,03,"227,46"
07/01/2022,04,"225,30"
07/01/2022,05,"226,36"
07/01/2022,06,"225,44"
07/01/2022,07,"276,05"
07/01/2022,08,"329,12"
07/01/2022,09,"335,97"
07/01/2022,10,"392,01"
07/01/2022,11,"383,69"
07/01/2022,12,"364,74"
07/01/2022,13,"359,73"
07/01/2022,14,"285,33"
07/01/2022,15,"290,13"
07/01/2022,16,"303,09"
07/01/2022,17,"332,49"
07/01/2022,18,"422,83"
07/01/2022,19,"410,28"
07/01/2022,20,"404,24"
07/01/2022,21,"405,34"
07/01/2022,22,"328,15"
07/01/2022,23,"304,51"
08/01/2022,00,"347,83"
08/01/2022,01,"314,43"
08/01/2022,02,"292,02"
08/01/2022,03,"288,61"
08/01/2022,04,"276,73"
08/01/2022,05,"276,13"
08/01/2022,06,"274,28"
08/01/2022,07,"280,59"
08/01/2022,08,"284,15"
08/01/2022,09,"295,87"
08/01/2022,10,"289,82"
08/01/2022,11,"273,62"
08/01/2022,12,"263,92"
08/01/2022,13,"239,43"
08/01/2022,14,"221,52"
08/01/2022,15,"214,72"
08/01/2022,16,"217,44"
08/01/2022,17,"249,06"
08/01/2022,18,"267,87"
08/01/2022,19,"269,97"
08/01/2022,20,"269,94"
08/01/2022,21,"270,00"
08/01/2022,22,"243,49"
08/01/2022,23,"199,53"
09/01/2022,00,"161,24"
09/01/2022,01,"140,56"
09/01/2022,02,"129,35"
09/01/2022,03,"100,83"
09/01/2022,04,"90,10"
09/01/2022,05,"94,50"
09/01/2022,06,"123,58"
09/01/2022,07,"140,44"
09/01/2022,08,"157,19"
09/01/2022,09,"192,05"
09/01/2022,10,"188,28"
09/01/2022,11,"163,06"
09/01/2022,12,"102,19"
09/01/2022,13,"102,17"
09/01/2022,14,"87,97"
09/01/2022,15,"36,35"
09/01/2022,16,"136,04"
09/01/2022,17,"217,44"
09/01/2022,18,"271,74"
09/01/2022,19,"306,97"
09/01/2022,20,"295,63"
09/01/2022,21,"275,39"
09/01/2022,22,"278,99"
09/01/2022,23,"251,28"
10/01/2022,00,"262,58"
10/01/2022,01,"227,99"
10/01/2022,02,"220,69"
10/01/2022,03,"222,04"
10/01/2022,04,"222,81"
10/01/2022,05,"238,49"
10/01/2022,06,"263,71"
10/01/2022,07,"287,76"
10/01/2022,08,"320,99"
10/01/2022,09,"326,44"
10/01/2022,10,"392,64"
10/01/2022,11,"380,14"
10/01/2022,12,"372,89"
10/01/2022,13,"365,22"
10/01/2022,14,"283,98"
10/01/2022,15,"278,82"
10/01/2022,16,"306,79"
10/01/2022,17,"347,18"
10/01/2022,18,"453,92"
10/01/2022,19,"464,32"
10/01/2022,20,"432,73"
10/01/2022,21,"403,78"
10/01/2022,22,"304,88"
10/01/2022,23,"284,01"
11/01/2022,00,"271,37"
11/01/2022,01,"262,80"
11/01/2022,02,"257,57"
11/01/2022,03,"252,26"
11/01/2022,04,"254,89"
11/01/2022,05,"265,92"
11/01/2022,06,"280,93"
11/01/2022,07,"285,84"
11/01/2022,08,"337,72"
11/01/2022,09,"336,95"
11/01/2022,10,"395,70"
11/01/2022,11,"358,79"
11/01/2022,12,"352,51"
11/01/2022,13,"352,21"
11/01/2022,14,"283,27"
11/01/2022,15,"284,13"
11/01/2022,16,"291,96"
11/01/2022,17,"330,71"
11/01/2022,18,"422,53"
11/01/2022,19,"424,91"
11/01/2022,20,"426,54"
11/01/2022,21,"406,36"
11/01/2022,22,"316,68"
11/01/2022,23,"299,02"
12/01/2022,00,"252,57"
12/01/2022,01,"242,36"
12/01/2022,02,"239,97"
12/01/2022,03,"234,51"
12/01/2022,04,"232,98"
12/01/2022,05,"246,66"
12/01/2022,06,"237,68"
12/01/2022,07,"251,55"
12/01/2022,08,"297,34"
12/01/2022,09,"282,57"
12/01/2022,10,"344,20"
12/01/2022,11,"340,62"
12/01/2022,12,"341,34"
12/01/2022,13,"342,06"
12/01/2022,14,"272,99"
12/01/2022,15,"276,45"
12/01/2022,16,"278,14"
12/01/2022,17,"310,78"
12/01/2022,18,"415,28"
12/01/2022,19,"421,94"
12/01/2022,20,"412,67"
12/01/2022,21,"376,95"
12/01/2022,22,"297,30"
12/01/2022,23,"282,89"
13/01/2022,00,"244,57"
13/01/2022,01,"245,44"
13/01/2022,02,"245,66"
13/01/2022,03,"240,19"
13/01/2022,04,"245,14"
13/01/2022,05,"244,02"
13/01/2022,06,"246,50"
13/01/2022,07,"275,44"
13/01/2022,08,"309,59"
13/01/2022,09,"309,08"
13/01/2022,10,"369,03"
13/01/2022,11,"364,75"
13/01/2022,12,"361,85"
13/01/2022,13,"362,08"
13/01/2022,14,"292,98"
13/01/2022,15,"294,03"
13/01/2022,16,"302,86"
13/01/2022,17,"315,15"
13/01/2022,18,"421,18"
13/01/2022,19,"425,48"
13/01/2022,20,"413,21"
13/01/2022,21,"387,42"
13/01/2022,22,"303,65"
13/01/2022,23,"293,17"
14/01/2022,00,"262,33"
14/01/2022,01,"257,81"
14/01/2022,02,"254,54"
14/01/2022,03,"250,59"
14/01/2022,04,"250,46"
14/01/2022,05,"255,15"
14/01/2022,06,"262,76"
14/01/2022,07,"256,91"
14/01/2022,08,"287,49"
14/01/2022,09,"285,57"
14/01/2022,10,"344,43"
14/01/2022,11,"323,78"
14/01/2022,12,"321,34"
14/01/2022,13,"322,12"
14/01/2022,14,"253,24"
14/01/2022,15,"256,64"
14/01/2022,16,"279,03"
14/01/2022,17,"290,66"
14/01/2022,18,"380,39"
14/01/2022,19,"390,62"
14/01/2022,20,"392,52"
14/01/2022,21,"381,72"
14/01/2022,22,"302,64"
14/01/2022,23,"290,79"
15/01/2022,00,"286,34"
15/01/2022,01,"280,74"
15/01/2022,02,"276,22"
15/01/2022,03,"261,41"
15/01/2022,04,"257,56"
15/01/2022,05,"259,80"
15/01/2022,06,"265,11"
15/01/2022,07,"283,23"
15/01/2022,08,"287,55"
15/01/2022,09,"286,87"
15/01/2022,10,"279,47"
15/01/2022,11,"269,61"
15/01/2022,12,"262,24"
15/01/2022,13,"251,89"
15/01/2022,14,"256,25"
15/01/2022,15,"270,90"
15/01/2022,16,"278,89"
15/01/2022,17,"296,71"
15/01/2022,18,"339,66"
15/01/2022,19,"331,75"
15/01/2022,20,"309,71"
15/01/2022,21,"291,49"
15/01/2022,22,"285,12"
15/01/2022,23,"278,81"
